ip_location,content,label
未知,基本没什么用，就算老公答应了你，等孩子出生后：啥？我答应啥了？别人能生你就能生，别人能带你就能带，富有富养法穷有穷养法，别成天叨叨叨，矫情！,1.0
未知,你让我说不想生小孩的原因我能说20条 我让你你说想生小孩的原因 你结结巴巴凑了三条,2.0
广东,希望和你有共同的未来[比心],1.0
广东,好正的三观[赞],1.0
未知,我48老公66，铁钉是肯定的。但是我认可过日子过到最后就是过个人气，但是人气一定是自己生的孩子吗？老哥们老姐们聚在一起就不是人气？我们现在有个六七百平的房子，没事儿经常有朋友过来小住，深知钱财生不带来，死不带去，所以大家一起从不计较谁负担多少，只图聊得来玩的好，余生也不差呀,2.0
江苏,那些老了准备去养老院的，我就问去干嘛？养老院里没有工人，只能自助，惊不惊喜意不意外！,0.0
江西,做第一个大爷的儿女 好苦 不管有钱没钱  不接受反驳,1.0
未知,不生就没必要结婚啊[笑哭R]，反正俩人没有牵绊,2.0
未知,啊？孩子就是生活的累赘[笑哭R],2.0
陕西,生了孩子以后感觉她在治愈我的前半生,0.0
江苏,感觉没啥变化[微笑R],1.0
未知,精辟[doge],1.0
上海,至少不婚不育压力小，晚年遭点报应，也可以😊,2.0
未知,兴致勃勃冲进来一看娃还没上学，你这是二胎最轻松的阶段了！,1.0
未知,这脸够丁的[笑哭R],1.0
浙江,就算不生孩子也会老的,1.0
广东,看你IP在四川 我也是四川人 但是在深圳生活 从小就想不要小孩 自己不喜欢小孩。但是我的四川爸妈就一直让我要小孩 这个怎么破。。,2.0
未知,孩子對我們一點意義都沒,2.0
江苏,奶奶说的太对了,1.0
河北,我不生，但是我想劝别人生,2.0
山东,我是懒得管了，大不了就自杀呗[黄金薯R]。老了没钱就找个河跳进去[握手R]。懒的管以后的事，大不了不活了,2.0
江苏,我没生，最近3年也感觉老了很多[暗中观察R],2.0
上海,[偷笑R]只要夫妻幸福恩爱 什么时候生 生不生都是自由选择 各有各的好,1.0
福建,"让我做了父母，同时也让我知道了父母的不容易，更能理解和包容父母
同时我也懂得了责任",0.0
湖南,推给我干嘛[流泪]推给我爸妈啊！,1.0
未知,在有经济基础的条件下，如果遇到一个有责任有担当并且爱我的人，我愿意生，孩子应该是爱情的结晶，而不是传宗接代的工具，但是生下来之后，男方也要照顾，以后万一离了婚孩子归我，他只出抚养费，否则我是不会生的,0.0
山西,生小孩有什么用？吃饭睡觉学习玩耍都在一起，我也不知道有什么用，可是就是这种陪伴的感觉就离不了,0.0
未知,必须要生，而且八胎,0.0
浙江,家庭本位和个人本位，中国还是前者，广大女性还是多看看李银河，当代女性，如何做自己,0.0
广东,都不结婚 一百年后直接绝种,0.0
未知,潇洒了大半辈子，晚景凄惨是我应得的[萌萌哒R],2.0
未知,丁克香的很。我朋友有儿子，当他父亲生大病时，他来送医院两次，然后各种理由再也没见过。久病床前无孝子。所以，现在的社会还是丁克香啊。,2.0
北京,太后悔要孩子了,0.0
广东,没有用，孩子不是工具，不是利用者。所有没有用。只是一种哺乳动物天生本能，是一种自然界发生的事情。,1.0
山西,这个问题用句老人言说吧——没孩子的哭瞎眼，有孩子的气破肚[笑哭R],1.0
未知,我有一部分和博主是同样的概念 觉得小孩子是魔鬼 而不同的是因为我只有1米4，常常会受到一些小孩子无情的嘲讽。甚至在坐电梯时都会受到这种嘲讽。深深的打击着我。不可能剩的一辈子都不可能的。我十几岁就有这个概念了，只是那个时候还不知道这种东西叫丁克。现在丁克的思想已经在我脑海里根深蒂固十几年了。,2.0
英国,已经生了一个，大部分时间想抽自己嘴巴，怨自己为什么要生孩子，现在是丁也丁不了了，养着也没啥太大意思，既要工作又要带孩子，情绪及其不稳定，每天像神经病,0.0
四川,说明操心会变老,1.0
未知,看到评论说制造焦虑的都是男性，我就放心了，姐妹们还是清醒的,1.0
广东,最早算她25结婚，6年31岁，高龄产妇，婆婆说她坏话是一天两天吗？娃爹怕影响休息～分房睡，就这也能忍下来[石化R]6年诶，婆婆待她不好不会跑？老公每天撒手不管你是产后才发现？有孩子了趁着孩子还小发现生活不行不会带着孩子一起跑？丧偶式婚姻和离异带娃有什么区别？,1.0
河北,生小孩 弥补自己的童年 哈哈哈 还有饭搭子,0.0
广东,好喜欢这种身材,1.0
未知,我在母婴行业工作了有三年多，博主说的真的只是毛毛雨，现在生宝宝的成本真的太高了，如果两个人还有房贷车贷，那就更不用提了，所以有准备生宝宝的家庭真的可以看看这个小姐姐写的内容，真的是做好准备再去要孩子，即使之后发生了各种困难，提前有过预想总比突然面临再去解决问题强！那个地方的经济发展不一样，呼和浩特就属于花销和工资不成正比，真的是一分钱难倒英雄汉[笑哭R][笑哭R][笑哭R],1.0
上海,怎么可能不遗憾呢，可是没有孩子真的开心自由很多哈哈哈哈哈,1.0
湖北,这是有钱的丁克[笑哭R],1.0
辽宁,"为了付出与欣赏，不求孩子完美，不用替我争脸，更不用帮我养老，只要这个生命健康存在，在这个美丽的世界上走一遍，让父母与他同行一段。
我慢慢的，慢慢的了解到，所谓父母子女一场，只不过意味着，你和他的缘分，就是今生今世，不断的在目送他的背影渐行渐远，你站在小路的这一端，看见他逐渐消失在小路转弯的地方，而且他用背影告诉你不必追。",0.0
江苏,感觉很好看啊，看着就阳光向上，笑容没变过[萌萌哒R],1.0
江苏,没说到点子上，一派胡言，,1.0
广西,爱生多生[飞吻R],0.0
河北,姐妹，你刚生完那一张太好看啦！,0.0
四川,一点都不老[飞吻R],1.0
浙江,顺其自然吧，结婚3年，我和我老婆36了。也没说一定得要。如果怀了就好好生养。如果没有就做好自己。最恨那种说完成任务只生不养的。人渣,1.0
福建,现在这么卷没学历没背景没钱加班打螺丝糊口怎么快乐 怎么健康,1.0
广东,听到龙应台就不想听了,1.0
广东,麻烦朋友们长摁视频，赞赏视频，每天可以送出免费的3朵小花花，支持一下谢谢大家[图片表情],1.0
湖北,真的好羡慕你这么洒脱，如果有下辈子一定丁克，这种社会环境真的不适合养娃。尤其是经济不是足够强大的情况下，内卷，压得人踹不过气,2.0
上海,我工作很忙 我老公程序员也很忙 我公婆没有帮衬我们 我们两个回家都没有空做饭吃都是吃外卖 我无法想象我们两个如此忙碌怎么可能有空照顾小孩 反正我是不会生孩子的 哪来的时间呢,2.0
陕西,第一次胎动，第一声喊妈妈，他迈出的第一步，第一颗乳牙，第一次亲吻你的脸颊，体验过的都知道，心萌化的感觉。,0.0
广东,我27岁，也不敢说自己是丁克，但我不喜欢孩子也没有生育的欲望，至少目前的我设想起未来几年，绝对不能接受出现一个小人儿的剪影，孩子于我而言代表着牺牲，让我说出生孩子的一个优点，确实说不出。我嘴上回应别人说我不确定过几年我的想法会不会变，但我也清楚心底是排斥的这只是一个暂缓的说法。我没什么事业心但也知道有钱才有底气[笑哭R]作者姐能清楚自己的想法并有能力去执行，真的好让人佩服,2.0
四川,有人老是问生孩子，结婚有什么好处。其实是一种人生的经历，另一种风景而已，当然都有选择的权利，硬要说好处？也许是让我经历了不一样的人生吧，不问前程。,0.0
福建,你这个叛变，跟因为恐慌和什么以后养老那种不一样，是值得支持的那种[笑哭R][笑哭R]，生活是自己的，想体验就体验，没毛病。,1.0
上海,姐姐刚生完最美,0.0
广东,大哥健康快乐就好[看]看着他真的很开心，也很好玩,1.0
未知,丁克可以养只猫陪伴，猫的寿命长达30多岁,1.0
山东,还是聊一下结婚有什么用吧,1.0
黑龙江,生活早已一成不变，他却时时在给我惊喜。这便是意义[比心],0.0
未知,家暴太可怕了,1.0
未知,接结扎男友,2.0
广东,除非出现富二代 不然难找,1.0
江苏,"就这么看着她，我都能乐开花  
意义，我觉得不需要意义，这是我自愿的",0.0
河北,人的想法都是会变的，不同的时期有不同的想法和需要，非常非常正常，随时都可以过自己当下想过的生活，是多好的一件事啊,1.0
陕西,哈哈哈哈,1.0
未知,挺中肯的，特别是女性选择丁克就要做好中年时候队友背叛的风险，我觉得这个是最大的问题，其他的都还好~[暗中观察R],1.0
未知,理解那些说没钱要不生的，我开始也是这个想法，后来30也没钱还是选择好赖生一个，千万别到你年纪大了，还没钱生也生不出来试管又那么贵而且还不保证，钱啥时候有头啊[笑哭R][笑哭R]永远不生孩子的女生都是勇敢的，很值得敬佩的，希望这世间对于他们多几分善意，我先撤了[哭惹R],0.0
未知,我妈怕我孤单，其他人怕我过太嚣张,1.0
未知,我读高中时就很羡慕我姐生孩子这件事 我就很想将来我也要生个孩子 要孩子是我的人生计划从未改变过 我也如愿以偿拥有了个可爱健康聪明的儿子 如今他四岁多了我很感激生命中有他的参与,0.0
湖南,像王冰冰！[皱眉R],1.0
江苏,挺好的，我女儿是来报恩的，怀孕生产带娃，全程无痛苦，哈哈哈，最关键我娃性格比我们都好，还会安慰我们，嘿嘿嘿嘿。[派对R],0.0
湖南,我生完娃也是瞬间老了几十岁[哭惹R]我24岁，别人说看着我像40+的[哭惹R][哭惹R]从坐月子开始就一个人带娃[哭惹R],0.0
山东,一定要生孩子、多生,0.0
河南,只愿他们健康快乐成长,0.0
未知,作者列举的这些都是必须的已经很保守了好吧，而且孕期、产后的一些滋补品和产后修复等等的这些对孕妈妈的必需品都没有算进去呢，那些说制造焦虑富豪家庭的男性能不能有点担当啊。一提到钱跟要命一样。,1.0
云南,无可替代的幸福,1.0
未知,93年，婚5年，还没开始准备呢[偷笑R] 身边有些人生了，但占总体的不到30%吧，未婚的都大有人在,1.0
河北,体验一下生活,0.0
北京,人生总得有点希望吧,0.0
上海,不生孩子是公主，生了孩子是丫鬟,2.0
湖南,我直觉也太准了[捂脸]这叔还没开口我就知道他要说这些,1.0
未知,更像是小孩塞不回去于是只好想想要小孩的好处的阿Q精神。,2.0
安徽,反正我觉得我姐生完娃以后真的给人一种奔四的感觉，她工作也比较清闲，娃也有人带，护肤什么没用，就是肉眼可见的老了,1.0
未知,不婚不育,2.0
山东,可惜大部分父母在孩子幼时做不到亲密陪伴，等孩子成年后又开始对你的生活指手画脚,1.0
未知,我可以选择  不生,2.0
未知,我够优秀了，不用克服恐惧，不用再给自己整课题了，我知足[看],2.0
未知,从来没觉得这世界有多好，长大了要不停工作。否则没法享受人生,1.0
广东,三观太正了[灵机一动],1.0
辽宁,能减少离婚率吧,0.0
上海,虎嗅前两天有一篇文章《小镇做题家的终点是小镇》，推荐看看,1.0
广东,婚要结  孩子随缘 钱已准备好  就等（他她）的到来[抱抱你],1.0
河北,一声妈妈，一生责任，一世牵挂。,0.0
广东,就算到70岁死了，也不会怎么样。70岁以后有没有孩子都一样不太爽[笑哭R],1.0
未知,未育不育的人很少关心已育的人小孩教好了吗养小孩钱够不够小孩心理健康不健康能不能上大学找不找得到工作，已育的天天自己家不顾好小嘴叭叭叭管未育不育的干啥？吃饱了真是,1.0
河南,就像那句歌词一样，童年的纸飞机终于飞回我手里[调皮],0.0
美国,我刚30结婚一年没小孩 家里没一个催我结婚生小孩的 催我的都是同学 催我的都生了小孩并且离婚了 这个魔咒我希望大家都能知道[doge],2.0
湖南,老人自私了，,1.0
未知,[笑哭R]我连婚都不准备结～,2.0
黑龙江,这年头自己生活都没有盼头，生个孩子两代遭罪！,2.0
未知,说实话 坐标武汉真没花那么多钱 第一是产检 怎么可能花的了一万啊 所有下来也就4000不到 无创DNA都是免费 而且产检可以报销一部分 报销下来自己花2000多 全刷医保 产检相当于没花钱 后面的费用也没你写的那么夸张[笑哭R],0.0
福建,现在说“我们那个年代”的，都觉得好笑，时代都在往前走，以那个年代的水准去养现在这个年代的孩子，哪个父母会不着急……,1.0
吉林,体验生命，一个就够，那些生二胎我是不理解,0.0
陕西,跟你三观很一致。唯一的不同是我没钱[微笑R][笑哭R][哭惹R],1.0
山东,不老呀，撸个妆，发型顶起来，依然可以很少女,0.0
浙江,确实，人活一辈子，不享受白活一遭,1.0
未知,过几天又得交幼儿园学费了，十万一年。还是小区里最便宜的,0.0
湖南,老一辈人就是为了养儿防老传宗接代。,0.0
辽宁,费钱[偷笑R],1.0
福建,感觉就是老了,1.0
山东,我就觉得很累，心累，身体累，不自由,1.0
未知,没有好的基因，没有好的条件，没有财产继承，要孩子干嘛？像十五年前养活就好了吗？那样是害孩子，孩子不是猫狗，不是能养活就可以要的，是责任,2.0
江西,我爱他❤️,0.0
未知,额 不跟进时代的去学习，还沾沾自喜可以靠儿女带，这是什么思想啊！理解不了～～,1.0
未知,我可以接受丁克,2.0
甘肃,屁用没有,2.0
广东,刷到你我希望6月份做妈妈[笑哭],0.0
浙江,不生娃也会这样老一点的，不碍事[红色心形R],1.0
未知,第一个问题就结束了，两个人都并不想要[笑哭R],2.0
日本,生娃艰难痛苦的也就10年，大了就好带了。不生娃孤独担惊受怕的也就人生最后的那10年吧。都一样，看自己。,0.0
广东,[哭惹R]连续4年3胎,0.0
重庆,我老公陪我进去生，最后一个进程了，我疼得死去活来的，他在旁边给我说，想象你在沙滩漫步，慢慢呼吸，我听得烦死了，然后他给我喂红牛，我怎么也吸不上来，用尽全身力量，结果我发现是他把吸管按的死死地让我喝[生气R]全程忙碌又捣乱，然后被医生赶出去了。,0.0
四川,我觉得这种顺其自然是最棒的！每种状态都尽情享受过，多好啊。,1.0
北京,为了爱，为了希望，为了对抗死亡。[呲牙],0.0
未知,[笑哭R]谢谢，你要这样对比的话，我一个俩孩家庭看得都觉得不选丁克是想不通。而且丁克的人多半都是讨厌小孩的，图二的画面在他们看来根本没有任何吸引力,0.0
北京,生孩子后一地鸡毛，感觉会折寿[汗颜R],2.0
山东,孩子就是我的情感输出，就是我的寄托，就是我的精神支柱，就是我的生活意义。,0.0
未知,纯属贩卖焦虑,1.0
四川,确实啊,1.0
广东,有俩娃的我，还回答不了这个问题，再过 30年，我如果还在，我应该能回答了[泪奔],0.0
浙江,现在很多女的三观有问题，感觉生小孩是为了婆家生，非要拿多少钱不然就吃亏似的。都忘了血脉是改不了的，你的孩子就是你的孩子，而生孩子是你这辈子做的最伟大也是最不可思议的事，因为你创造了一个生命，碌碌无为的一生你也就这个事最伟大了。,0.0
浙江,才三个缺点啊[偷笑R],1.0
辽宁,工作很累，生活很苦，但一开家门就听见女儿高声喊爸爸，每天就都有期待,0.0
山东,生了孩子 活下来的只是他的妈妈了 没日没夜的带娃 腰痛身体各种不舒服 我已经没有自我了,2.0
浙江,生娃之后明显觉得老了[失望R],0.0
未知,社会在变，可能70后不要孩子的现在会后悔，但是90后不要孩子过个十来年只会庆幸幸亏没要孩子,1.0
山东,2070年如果还有护工扇巴掌 那我只能说China完了[失望R],1.0
未知,我妈妈就是这样，拼命付出，得体退出，超级美丽，超级可爱。虽然可爱的她去年去了天堂，但我一定带着她的爱好好活下去。我妈的名言：呵呵，我才不要你养老[偷笑R]你自己养你自己就好了我的宝贝。我对你的唯一期待：自己交社保。想着她就很温暖啊[哭惹R],1.0
未知,每种生活方式都有各自的快乐和烦恼，选择不同，体验不同；在各自的围城里看对方，若做不到互相欣赏，至少可以互相尊重，生活方式没有高级低级之分。--来自即将步入第三个本命年的大龄单身女青年,1.0
安徽,运气好的话生个孩子带来无限的快乐，如果孩子不懂事可能毁了整个家的幸福,1.0
重庆,我已经有两个孩子了,0.0
四川,我爸妈是反向操作的，他们聪明很得。[看],1.0
河南,之前我问我妈妈 如果你没有我们三个孩子你和我爸估计每天吃香的喝辣的 我妈妈说 我的说法是不对的 孩子就是她挣钱的动力 如果没有我们 他们的日子也许没有这么多的期盼 也许就是平平淡淡 没有这么大的动力去打拼去努力,0.0
河南,39岁不晚，我就40岁生娃，,0.0
未知,很好 我和老公准备好好谈谈这些个问题[偷笑R][偷笑R][偷笑R],1.0
湖北,老了有没有孩子都很可怜,1.0
湖北,拥有两个铁塔子呀。,1.0
四川,不这样想 如果我有钱有能力 我还是会要一个孩子 来治愈自己童年所受的伤,0.0
未知,生一个，男女都行，平安快乐就行,0.0
未知,有钱 另一半和双方家庭支持会生 头胎好养公公婆婆老公各方面综合OK会生第二个 但是不满足任何一个条件都不生,1.0
广东,丁 就是离婚没压力[捂脸],2.0
广东,不要孩子，千万不要,2.0
广东,正是因为以前穷还硬要生往死里生，生下来又没时间没精力没心思去管教小孩，那些小孩的童年都不是快乐的[流泪],1.0
广东,怀孕一个月就憔悴显老了[笑哭R],0.0
江苏,手机里都是我女儿照片，每天都要给她拍照片，天天能见到她，但是工作时候还是一天看她照片无数次,0.0
贵州,主要是，未来有个盼头,0.0
新疆,我觉得这个回答很中肯，每个选择都有对有错,1.0
北京,老妈不小心摔倒髋部骨折，我和老爸及老公带着她去医院看急诊做检查。偶遇一对80多岁夫妻，他们没孩子，老太太骨折老爷子带着看诊照顾。大厅里都是子女带着摔伤的老人看诊、检查，所以这一对格外醒目。,1.0
未知,在没遇见我男朋友之前我是蓝方[偷笑R] 但是和他在一起之后 就特别想和他恋爱结婚 想生一个男宝宝👶🏻看看他小时候的样子 因为我男朋友眼睛真的好大[笑哭R] 大眼睛长睫毛双眼皮 我一样都没有[笑哭R][笑哭R],0.0
云南,能不能活到75也是个问题[偷笑R],1.0
湖北,你有钱，人家老干部没钱？,1.0
未知,说得对，最重要的是本位思维。如果孩子是你自己不想要的，以后老公变想法了，换个老公过就是，反正是自己想做的事儿，自己承担后果，没什么好后悔的。但是要是自己想要老公不要，过了黄金生育期，老公又想要自己生不了了，y于是俩人过不了一起了，那还不得气死。如果自己想要老公不想要的话…还是换个老公吧姐妹,1.0
陕西,"话说的真好听,“不用帮我养老”，我爸妈是农民，老了不给他们养老，让他们饿死吗？",2.0
未知,我怕痛，本人已经更丑了要是再生孩子更丑，老得更快，而且我超级无敌讨厌小孩子，也很怕小孩子,2.0
陕西,你生，你多生，都不生谁当韭菜啊,0.0
未知,还删评论？,1.0
陕西,我以前也觉得我肯定不会生孩子，但是我前阵子看到一个帖子，说30多岁，父母去世，和老公感情也就那样，一个人很孤独很无助没有精神寄托。我突然就理解了为什么要生孩子。。。。,0.0
广东,我爸一直把我当小孩，从没催过，就问我身体怎么样，吃饭了没[送心],0.0
北京,[笑哭R]我没生孩子，到了30岁也觉得自己长相老了，说不上来哪里有问题，也不是长了皱纹，也不是说装扮成球了，但是长相很明显就是年纪大了。咱就是普通打工人一个也没那么精致[笑哭R]。,2.0
山西,“老了没有依靠”，哼！我就是做儿女的我难道不知道自己靠不靠的住？,1.0
美国,感同身受前三点,1.0
湖北,我喂了三年，脸垮了都，熬夜一个人带娃，,1.0
未知,我喜欢孩子，我图她会叫我妈妈，会在感情上依赖我，被需要，被爱,0.0
上海,"我和老公是丁克～
想求有车🚗的（我俩不会开车）、在上海工作的丁克夫妇可以一起自驾游。
我们可以分摊油费🛢️ 、过路费🌉 、做攻略📖。
我俩有云南各地☁️、东北三省各地、新疆🍇、三亚🏖️、桂林⛰️、广东各地🥗、重庆🍲、成都🐼、青岛⛵️、香港🇭🇰、澳门🇲🇴巴厘岛🏝️、韩国🇰🇷、泰国🇹🇭等国内外自由行做攻略经验。
想找丁克的35岁以上的夫妇💑一起看世界🌍～",2.0
未知,每个人生阶段的感受不同想法也不同，选择丁克要有个人承受痛苦的能力！,1.0
江西,就是那种变老是自己明显能感觉到的，喂奶胸也下垂了。虽然罩杯还是c就是瘪瘪的。不想生二胎了，对自己好一点,0.0
未知,我选择单身生活[偷笑R],2.0
吉林,宝啊，你要没条件千万别要，你已经受尽了生活的苦，你还让他来受吗？还有丢给老一辈看管的，天天遇见领孩子过马路不看车的老人[捂脸],1.0
浙江,我觉得如果你自己从小到大过得很幸福，是可以生个孩子，把这份美好传下去，家里也不会有什么鸡飞狗跳。如之不然，还是要慎重的，包括选另一半结婚。,1.0
未知,感觉第二点不太能理解，有生育保险就可以报销很大一部分吧？,1.0
贵州,我个人觉得如果不爱学习依赖人的人还是生孩子吧，不生孩子单身的人需要样样事情自己搞定，需要一直有坚持学习的能力。,0.0
广西,刚生完那一年很气质,0.0
江苏,中国人就是活到老干到老,1.0
未知,评论里男的都说制造焦虑 都是屁事多,1.0
湖南,想问问什么自由职业者呀，好羡慕我也想当自由职业者,1.0
广西,我是三十几岁的孩子。。。,1.0
上海,最大区别就是有孩子和没孩子！,1.0
河南,我闺女快九个月了 她爸爸心情不好的时候看见她就会心情好些 就这样,0.0
广东,不能下载，是我一生的痛[流泪][流泪]本来想甩到家长群的[舔屏],1.0
广东,这是真的，特别生完二胎后，断崖式衰老。[哭惹R]聚会个个都说我怎么突然变憔悴很多[捂脸R],0.0
江苏,我超级认同那句话：责任感强的人才不会随随便便生孩子。,1.0
安徽,我就想问你们，生孩子怀孕一年，出生3年得细心照顾，不能出远门，4-6岁得上幼儿园，动不动就生病住院，6岁到18岁又得参加应试教育，卷的孩子累家长也累，最后可能还只能上个普通的大学，25岁成家，26-30生孩子，你还得带孙子，大家都是生命的体验者，难道生命的意义就是为了下一代吗，虽然我有女儿，我也很爱她，但是有一胎足矣，我特别理解丁克的夫妻，他们有勇气过自己想要的生活,2.0
辽宁,我生孩子的体验是生孩子并不催人老，很多明星模特生完就出来也能看出来，主要是熬夜带孩子催人老。熬夜是最大的元凶。,0.0
未知,那个男人怕影响休息，分开睡[石化R]6,1.0
河北,他能替我花钱呀！！！[泪奔],1.0
未知,真不想生孩子的人，是不会看周围的人生不生的[笑哭R]我左右邻居都是丁克夫妻，一对40多岁，一对50多岁，然后我家在中间，我三十多也不想要孩子[偷笑R],2.0
北京,享受一辈子老了难受点也没啥,2.0
广东,既然是慢慢离开，为什么还要呢，倾其所有就为了一次次送别吗,2.0
广东,我们寨上无儿无女得，最后连送终堵没有人工，也看不出他过得多好，只有独单陪伴,0.0
广东,没有劝生娃的意思。但我这几年生娃后，才发现这叫夫妻共同财产。。。,0.0
陕西,活得通透的老人[赞][赞][赞][赞],1.0
辽宁,有用啊，当奴隶,0.0
未知,我哥和嫂子就是丁克，四十多了十分潇洒，俩人都很爱玩，大家都觉得他们有孩子才是真的不幸，也没人催[笑哭R],2.0
未知,点错了不好意思[失望R],1.0
河北,该打还是得打[不失礼貌的微笑],1.0
未知,这样99％的人都不配生孩子，我家俩孩子他爸从未管过，生了半年后才回家瞄了一眼闪人了，独自一人买房装修带娃，骨灰级的孤独，好在习惯了，越来越喜欢一个人生活了,2.0
北京,多了一个身份。孩子是妈妈的第二次成长，孩子是妈妈心尖上的小宝贝[微笑R]妈妈是孩子一辈子的守护天使。,0.0
未知,女生对另一半没有信心，也是不想生孩子的一个原因,1.0
广东,没用，不要生,2.0
未知,我奶奶爷爷是在全家人的照看下离世的，但也有明明有儿有孙但还是跳河自杀的（我一个老姑），和独生子娶妻后被教唆不孝把爹妈赶回老房子住的……,1.0
北京,作为一个父亲我告诉大家生小孩没有任何用处 但是我喜欢 我希望把快乐的生活分享给孩子,0.0
陕西,衰老是真的，我这已经开始医美了[哭惹R]狗日的再也不生了[哭惹R],2.0
四川,属于40岁的通透,1.0
广东,她会说妈妈我最爱你哦，妈妈你睡不着么，妈妈祝你工作开心，妈妈你知道了嘛，妈妈你好美，妈妈给我买长长的裙子，妈妈我想要那个卡片，妈妈我给你做了花花。我又有了一个好朋友，我逐步逐步把自己童年的缺憾都弥补了，想到她对我表达的爱，我都会泪流满面。她对我有情感治愈的功能，这是个非凡的意义。,0.0
山东,刚生完那张照片状态好好啊,1.0
未知,有了孩子，还把父母杀了呢，那不是找了一个杀自己的人吗？生了一个杀了自己的人，而且现在病情疫情还这么严重，生完了再得出点啥，并储为啥呀？自己还没活，咋地呢？让孩子受罪,2.0
北京,哈哈哈哈这个问题应该是真活到80岁上下还没孩子的人来现身说法才有说服力吧。都是年轻人的臆测，我现在看到60多岁没孩子的都说挺好，没啥后悔,2.0
北京,活得通透的老人,1.0
上海,1100w应届大学生（其实也变相说明现在大学生遍地）找不到工作，不急，因为可以回家吃父母的。800w出生率，急了，急什么啊？14亿了，还急,1.0
未知,我不想结婚生子，也不会到处说啊，我不想的原因是条件不好找也找不到好的 基因不好生也生不出好的，如果我在谁的面前都可以说出这句话，岂不是伤害了那些条件和我差不多甚至不如我的人,2.0
美国,我叔丁克到50岁，因此而离婚。52岁遇上了小25岁的女友，53岁再婚，今年59岁连生3个女儿[笑哭R],0.0
未知,想丁克就结扎 断了后路,1.0
未知,月经都不支持，我怕以后怀孕不了吧[哭惹R][哭惹R]，阔以生，就是有点害怕痛[捂脸R]最主要是遇不到好男人，我性格吸渣，所以性格内向，找不到男朋友的[捂脸R],0.0
未知,自己都没有能力活好，怎么回去生孩子，给不了孩子好的生活，为什么生孩子？,2.0
辽宁,不一定活那么久，能爽的爽完了就可以美美去世了,1.0
未知,说了一大堆，跟没说一样,1.0
未知,自己喜欢就好,1.0
未知,是真的 那些生小孩张口就来的养个宠物都养不好,1.0
重庆,好通透[流泪],1.0
广东,这是咋回事 应该是带孩子累了,1.0
河南,养老院不可靠的中国现在的养老院还是不规范，到里边老人挨打的很多的，有子女的还是要在家和子女共享天伦之乐,1.0
湖南,宝宝出生后，我的生命就变得更加又意义了,0.0
北京,感觉更美了实话,1.0
广东,老一辈就是觉得自己吃过的苦下辈也要吃[比心],1.0
未知,就是是达成 也别要孩子 孩子跟这些没关系,2.0
未知,他想法和你不一致 你一定要谨慎,1.0
湖南,不懂就问，让自己过得舒服一点是犯法了吗,1.0
山西,丁克，年轻时根本不怕，小两口过的快乐。就怕40岁，那个才是坎，过了那个坎才算是真正丁克，而男的可以随时反悔，女的就不行了[捂脸][捂脸][捂脸],0.0
广东,说不出来有什么好处[泪奔],2.0
山东,多了个孩子,1.0
马来西亚,人本来就是为自己而活阿...这辈子只有一次 也没有谁规定一定要生孩子才一生美满吧？看自己怎么想了...一个人来到这世间，已经够痛苦够复杂了...偶尔体会一下人世间的快乐...有没有下辈子还不一定...只求这辈子活好一点...不求很好但求为心无愧，没有白来世间走一遭...先活好自己...想要就生...不想要就去旅行去完成自己的生命旅途...看看风景...将来走马灯至少不后悔遗憾...,2.0
未知,对未来说不，是啥意思？,1.0
辽宁,是的也有一个小棉袄[看],0.0
安徽,让自己多一个至亲，不然等父母走了，谁来爱你？,0.0
广东,先不说生不生孩子了 的确孤独是有点难受的,1.0
未知,最幸福的就是你不想生你找的老公也不想生，步调一致的人在一起最舒服,2.0
未知,我儿子与女友不要孩子，虽然他们还小可能不成熟，可是可是我四手赞成！[笑哭R]真的别生了！,2.0
澳大利亚,我一想到喂奶，带娃，接送上学，做饭，鸡娃，精力金钱都是要花不少的，而且是生下来就要操心一辈子的事。没了自己的生活。我就不敢生。[笑哭R],2.0
广东,[赞],1.0
山西,有人会懂你的痛，但他的父母只着急抱他的宝贝孙子。我不明白2023年了还有这样的父母。我连结婚都不敢想。,2.0
未知,[赞]，生完孩子后，真的觉着自己不够优秀，自己进步，成为她的榜样！,0.0
未知,我不生了,2.0
广东,好爱我滴仔[抱抱你][抱抱你][抱抱你],0.0
山东,没用 真的 分分钟能让你气死你 刚才我就要被气炸了,2.0
江苏,口音很江浙沪啊,1.0
未知,我怕他还不如我，不想面对,2.0
湖南,其实也不知道有啥用[捂脸]，教育费神，喂养费力，但是我家女儿暖心我也不后悔[坏笑],0.0
未知,生个毛线,2.0
未知,我老公说家里三个猫去哪里都不太方便还更别说小孩 麻烦死了快别生了吧,2.0
上海,最讨厌说“我们那个年代”怎么样怎么样,1.0
广东,我优秀，可以追我吗[泪奔],1.0
福建,可以让你少活几年[泣不成声],2.0
未知,我觉得爹妈生我的时候他们肯定没想这么多，甚至不会说达成共识白纸黑字写下来，反正他们都把力所能及中最好的条件给我了，我觉得这完全和穷富无关,0.0
河北,我娃满月照片和百天照片我状态差了不是一点半点，熬夜太毁人了。,0.0
贵州,不论是选择丁克还是三口之家，都是一种不同的人生体验，最重要的是你一直在自我成长，认知到位，具备经营好家庭、事业、财富、育儿的智慧，所以无论你怎么选择，都是圆满的人生。[飞吻R][飞吻R][飞吻R],1.0
广东,没有孩子的人生就是白活,0.0
未知,看完不想生了[微笑R],2.0
